data-cosecha_manual-actividad1-informacion_m-cultivo,data-cosecha_manual-actividad1-informacion_m-realizo_actividad,data-cosecha_manual-actividad1-informacion_m-fecha,data-cosecha_manual-actividad1-realizada,data-cosecha_manual-actividad1-otra_actividad,data-cosecha_manual-actividad1-utilizo_implemento,data-cosecha_manual-actividad1-mas_de_un_implemento-numero_implementos,data-cosecha_manual-actividad1-mas_de_un_implemento-implemento_utilizado,data-cosecha_manual-actividad1-jornal-numero_personas_participaron,data-cosecha_manual-actividad1-jornal-costo_dia,data-cosecha_manual-actividad1-jornal-jornadas_utilizadas,data-cosecha_manual-actividad1-jornal-duracion,data-cosecha_manual-actividad1-jornal-tipo_costo,data-cosecha_manual-actividad1-descripcion1,PARENT_KEY,KEY
Papa,si,18/08/21,cosecha,,si,1,otro,6,35,4,8,estimado,El acarreo se realizo con ayuda de movilidad,uuid:a0ba8781-4a9a-4ab0-aa4a-eac7a05d1ddf,uuid:a0ba8781-4a9a-4ab0-aa4a-eac7a05d1ddf
Papa,si,10/10/21,cosecha,,si,1,otro,4,35,5,8,estimado,El acarreo se realizo con ayuda de movilidad,uuid:f9e86ea6-5b19-4d7f-8066-695d290680ae,uuid:f9e86ea6-5b19-4d7f-8066-695d290680ae
Papa,si,10/08/21,cosecha,,si,1,otro,6,35,4,8,estimado,El acarreo se realizo con ayuda de movilidad,uuid:f38c13bc-dd5d-4753-8441-871c3624cbd0,uuid:f38c13bc-dd5d-4753-8441-871c3624cbd0
Papa,si,18/09/21,cosecha,,si,1,otro,5,35,3,8,estimado,El acarreo se realizo con ayuda de movilidad,uuid:07d86b1b-e7fa-489c-ab5b-b6787f3dedda,uuid:07d86b1b-e7fa-489c-ab5b-b6787f3dedda
Papa,si,25/08/21,cosecha,,si,1,otro,4,35,4,8,estimado,El acarreo se realizo con ayuda de movilidad,uuid:fec820b3-7d2a-4ac8-815b-727a6bcae109,uuid:fec820b3-7d2a-4ac8-815b-727a6bcae109
Papa,si,22/03/21,cosecha,,si,1,otro,6,35,4,8,estimado,El acarreo se realizo con ayuda de movilidad,uuid:f24d3608-2877-46bd-8c2b-2019527db65c,uuid:f24d3608-2877-46bd-8c2b-2019527db65c
Papa,si,12/02/22,cosecha, ,si,1,otro,12,30,1,6,estimado,Cosecha,uuid:78c6dd43-554e-4046-9e6f-624c09ea95ae,uuid:78c6dd43-554e-4046-9e6f-624c09ea95ae/actividad1[1]
Papa,si,12/02/22,cosecha, ,si,1,otro,12,30,1,6,estimado,Cosecha,uuid:78c6dd43-554e-4046-9e6f-624c09ea95ae,uuid:78c6dd43-554e-4046-9e6f-624c09ea95ae/actividad1[2]
Papa,si,10/08/21,cosecha, ,si, ,otro,3,30,3,8,pagado, ,uuid:fd6a795b-0461-4093-9bc0-f94360aea5df,uuid:fd6a795b-0461-4093-9bc0-f94360aea5df/actividad1[1]
Papa, , ,cosecha, ,si, ,otro,1, , , ,estimado, ,uuid:fd6a795b-0461-4093-9bc0-f94360aea5df,uuid:fd6a795b-0461-4093-9bc0-f94360aea5df/actividad1[2]
Papa,si,16/12/21,corte_follaje, ,si, ,machete,6,40,6,8,estimado,La cosecha se inició el día de hoy y se planea terminar el día 23 de Diciembre,uuid:f2c9e9f5-9a73-4dc8-85c9-a83bd9acb91f,uuid:f2c9e9f5-9a73-4dc8-85c9-a83bd9acb91f/actividad1[1]
Papa,si,05/05/22,cosecha, ,si,1,otro,2,40,3,8,estimado,Cosecha,uuid:fcd36bb9-511b-415f-ac37-23c9dd1cfa49,uuid:fcd36bb9-511b-415f-ac37-23c9dd1cfa49/actividad1[1]
Papa,si,05/05/22,acarreo, ,no, , ,1,40,1,4,estimado,Traslado del producto a almacén.,uuid:fcd36bb9-511b-415f-ac37-23c9dd1cfa49,uuid:fcd36bb9-511b-415f-ac37-23c9dd1cfa49/actividad1[2]
Papa,si,06/02/23,cosecha, ,si,1,otro,1,50,2,8,estimado,Cose cha papa,uuid:450845f2-4006-4abe-a86c-262cb3b72da3,uuid:450845f2-4006-4abe-a86c-262cb3b72da3/actividad1[1]
